CODIGO,MATERIA,REPETICION
104611024611,Laboratorio de Bases de Datos II,1
104619021351,Laboratorio de Bases de Datos II,2
104619021322,Laboratorio de Electromagnetismo,2
104616021692,Laboratorio de Estructura de Lenguajes,1
104620011809,Laboratorio de Estructura de Lenguajes,1
104622011405,Laboratorio de Estructuras de Datos I,1
104619021344,Laboratorio de Estructuras de Datos I,1
104619012012,Laboratorio de Estructuras de Datos I,1
104622011408,Laboratorio de Estructuras de Datos I,1
104621011399,Laboratorio de Estructuras de Datos I,2
104622011613,Laboratorio de Estructuras de Datos I,1
104620011824,Laboratorio de Estructuras de Datos I,2
104619021310,Laboratorio de Estructuras de Datos I,1
104621021208,Laboratorio de Estructuras de Datos I,1
104622011426,Laboratorio de Estructuras de Datos I,1
104622011427,Laboratorio de Estructuras de Datos I,1
104617020572,Laboratorio de Estructuras de Datos II,2
104621021173,Laboratorio de Estructuras de Datos II,1
104618021337,Laboratorio de Estructuras de Datos II,1
104616020665,Laboratorio de Estructuras de Datos II,1
104620011821,Laboratorio de Estructuras de Datos II,1
104618010034,Laboratorio de Ingeniería de Software II,1
104616021440,Laboratorio de Ingeniería de Software II,1
104619021336,Laboratorio de Ingeniería de Software II,1
104616010735,Laboratorio de Ingeniería de Software II,2
104614010575,Laboratorio de Ingeniería de Software III,1
104623010327,Laboratorio de Introducción a la Informática,1
104623010372,Laboratorio de Introducción a la Informática,1
104621021207,Laboratorio de Mecánica,2
104622011449,Laboratorio de Mecánica,2
104620011807,Laboratorio de Mecánica,1
104618021756,Laboratorio de Mecánica,1
104622020708,Laboratorio de Mecánica,1
104622020678,Laboratorio de Mecánica Básica,1
104622020702,Laboratorio de Mecánica Básica,1
104622011460,Laboratorio de Mecánica Básica,1
104622020680,Laboratorio de Programación Orientada a Objetos,1
104621021207,Laboratorio de Programación Orientada a Objetos,1
104621021185,Laboratorio de Programación Orientada a Objetos,2
104622020678,Laboratorio de Programación Orientada a Objetos,1
104622020731,Laboratorio de Programación Orientada a Objetos,1
104622020697,Laboratorio de Programación Orientada a Objetos,1
104621021179,Laboratorio de Programación Orientada a Objetos,1
104621021221,Laboratorio de Programación Orientada a Objetos,2
104622020728,Laboratorio de Programación Orientada a Objetos,1
104619021467,Laboratorio de Programación Orientada a Objetos,2
104618021756,Laboratorio de Programación Orientada a Objetos,2
104619011186,Laboratorio de Programación Orientada a Objetos,2
104621021176,Laboratorio de Programación Orientada a Objetos,2
104622011460,Laboratorio de Programación Orientada a Objetos,2
104622020721,Laboratorio de Programación Orientada a Objetos,1
104622020677,Laboratorio de Programación Orientada a Objetos,1
104621021333,Laboratorio de Programación Orientada a Objetos,2
104613020521,Laboratorio de Sistemas Distribuidos,1
104615020500,Laboratorio de Sistemas Distribuidos,2
104614020662,Laboratorio de Sistemas Distribuidos,1
104614020619,Laboratorio de Sistemas Operativos,1
104616011334,Laboratorio de Sistemas Operativos,1
104621021185,Lectura y Escritura,1
104620011784,Lectura y Escritura,2
104621021211,Lectura y Escritura,2
104621021207,Mecánica,2
104622020722,Mecánica,1
104622011425,Mecánica,1
104621021185,Mecánica,2
104622011614,Mecánica,2
104622020693,Mecánica,1
104615013205,Mecánica,3
104622011446,Mecánica,1
104622011454,Mecánica,2
104622011437,Mecánica,2
104622011438,Mecánica,2
104622020697,Mecánica,1
104620011819,Mecánica,1
104622011449,Mecánica,2
104622020683,Mecánica,1
104622020701,Mecánica,1
104622020691,Mecánica,1
104621011346,Mecánica,1
104622011406,Mecánica,1
104619012012,Mecánica,2
104622020689,Mecánica,1
104621021213,Mecánica,2
104621021221,Mecánica,2
104622020728,Mecánica,1
104620011807,Mecánica,2
104622020685,Mecánica,1
104618021756,Mecánica,1
104622020702,Mecánica,1
104622011420,Mecánica,2
104622020696,Mecánica,1
104621021210,Mecánica,2
104622020719,Mecánica,1
104622020687,Mecánica,1
104621011396,Mecánica,2
104622011411,Mecánica,1
104622011460,Mecánica,1
104620011782,Mecánica,1
104621011352,Mecánica,1
104622011613,Mecánica,1
104620011820,Mecánica,2
104622020675,Mecánica,1
104619021310,Mecánica,3
104617010826,Mecánica,3
104622020682,Mecánica,1
104622011457,Mecánica,2
104615013183,Metodología de la Investigación,2
104617021523,Metodología de la Investigación,1
104618021320,Metodología de la Investigación,1
104616011413,Metodología de la Investigación,1
104617020774,Metodología de la Investigación,1
104622020680,Programación Orientada a Objetos,1
104621021207,Programación Orientada a Objetos,1
104622020688,Programación Orientada a Objetos,1
104621021185,Programación Orientada a Objetos,3
104622020678,Programación Orientada a Objetos,1
104622011438,Programación Orientada a Objetos,2
104622011449,Programación Orientada a Objetos,2
104621021179,Programación Orientada a Objetos,2
104621021221,Programación Orientada a Objetos,2
104619021322,Programación Orientada a Objetos,3
104622011447,Programación Orientada a Objetos,1
104621021176,Programación Orientada a Objetos,2
104622011460,Programación Orientada a Objetos,2
104622020721,Programación Orientada a Objetos,1
104621021333,Programación Orientada a Objetos,2
104619021305,Proyecto I,1
104618011109,Proyecto I,1
104615020652,Proyecto I,1
104617011988,Proyecto I,1
104618021341,Proyecto I,1
104618021349,Proyecto I,1
104615010809,Redes,1
104616021616,Redes,1
104618021467,Redes,1
104615020448,Redes,2
104618021349,Redes,2
104618010610,Sistemas Distribuidos,1
104615020500,Sistemas Distribuidos,2
104614020619,Sistemas Operativos,1
104616011334,Sistemas Operativos,3
104614011408,Teoría y Dinámica de Sistemas,1
104617020774,Teoría y Dinámica de Sistemas,1
104614011038,Teoría y Dinámica de Sistemas,1
104613020064,Vibraciones y Ondas,1
46082014,Vibraciones y Ondas,2
100620011875,Algebra Lineal,3
100620011834,Algebra Lineal,2
100623010435,Algebra Lineal,1
100623010421,Algebra Lineal,1
100623010420,Algebra Lineal,1
100623010397,Algebra Lineal,1
100623010405,Algebra Lineal,1
100623010440,Algebra Lineal,1
100623010410,Algebra Lineal,1
100622011507,Algebra Lineal,3
100623010382,Algebra Lineal,1
100622021284,Algebra Lineal,2
100623010422,Algebra Lineal,1
100623010427,Algebra Lineal,1
100623010425,Algebra Lineal,1
100623010387,Algebra Lineal,1
100622011497,Algebra Lineal,3
100622021289,Algebra Lineal,2
100623010430,Algebra Lineal,1
100622011490,Algoritmos Computacionales,1
100622021278,Cálculo  Integral,1
100621011419,Cálculo  Integral,1
100622021323,Cálculo  Integral,1
100622021325,Cálculo  Integral,1
100622021295,Cálculo  Integral,1
100621021378,Cálculo  Integral,1
100622021302,Cálculo  Integral,1
100622021313,Cálculo  Integral,1
100622011489,Cálculo  Integral,2
100621021368,Cálculo  Integral,1
100621021351,Cálculo  Integral,1
100622021282,Cálculo  Integral,1
100621021340,Cálculo  Integral,2
100622021324,Cálculo  Integral,1
100622021383,Cálculo  Integral,1
100622021305,Cálculo  Integral,1
100622011484,Cálculo  Integral,2
100621021339,Cálculo  Integral,1
100622021291,Cálculo  Integral,1
100621021376,Cálculo  Integral,1
100621021380,Cálculo  Integral,2
100622021293,Cálculo  Integral,1
100622021317,Cálculo  Integral,1
100623010431,Cálculo Diferencial,2
100623010400,Cálculo Diferencial,1
100623010396,Cálculo Diferencial,1
100623010419,Cálculo Diferencial,2
100623010435,Cálculo Diferencial,1
100623010421,Cálculo Diferencial,2
100623010384,Cálculo Diferencial,1
100623010397,Cálculo Diferencial,1
100623010405,Cálculo Diferencial,1
100622011483,Cálculo Diferencial,2
100623010381,Cálculo Diferencial,1
100623010440,Cálculo Diferencial,1
100623010410,Cálculo Diferencial,2
100622011507,Cálculo Diferencial,3
100622021319,Cálculo Diferencial,3
100622021284,Cálculo Diferencial,3
100622021330,Cálculo Diferencial,2
100623010393,Cálculo Diferencial,1
100623010426,Cálculo Diferencial,1
100623010427,Cálculo Diferencial,1
100623010411,Cálculo Diferencial,1
100623010425,Cálculo Diferencial,2
100623010418,Cálculo Diferencial,1
100622021287,Cálculo Diferencial,3
100623010430,Cálculo Diferencial,2
100621011435,Cálculo III,1
100622011499,Cálculo Vectorial,1
100621021341,Cálculo Vectorial,1
100620011833,Campos,1
100620011870,Campos,1
100620011874,Campos,2
100620011831,Campos,1
100621011428,Campos,1
100618021246,Campos,2
100615011354,Campos,2
100621021371,Campos,1
100620011868,Campos,1
100619011055,Campos,2
100621021335,Campos,1
100620011869,Campos,2
100621021358,Campos,1
100618021282,Campos,2
100617021354,Campos,1
100621011440,Campos,1
100618011102,Campos,1
100620011863,Campos,1
100621021344,Campos,1
100621021346,Campos,1
100621021365,Campos,1
100617021426,Campos,1
100621021359,Campos,1
100619021408,Campos,2
100620011875,Circuitos  de corriente Directa,2
100622021328,Circuitos  de corriente Directa,1
100622011464,Circuitos  de corriente Directa,2
100622021295,Circuitos  de corriente Directa,1
100622021313,Circuitos  de corriente Directa,1
100622011615,Circuitos  de corriente Directa,2
100621021340,Circuitos  de corriente Directa,2
100621021384,Circuitos  de corriente Directa,2
100622011483,Circuitos  de corriente Directa,1
100622021324,Circuitos  de corriente Directa,1
100621021354,Circuitos  de corriente Directa,2
100622021297,Circuitos  de corriente Directa,1
100622021274,Circuitos  de corriente Directa,1
100622021332,Circuitos  de corriente Directa,1
100621021371,Circuitos Analogícos ,1
100621021355,Circuitos Analogícos ,1
06092045,Circuitos Analogícos ,3
100619011055,Circuitos Analógicos II,1
100616010635,Circuitos Analógicos II,1
100617021354,Circuitos Analógicos II,2
100615013360,Circuitos Analógicos III,1
100619011066,Circuitos Analógicos III,1
100619011041,Circuitos Analógicos III,1
100618021286,Circuitos Analógicos III,1
100615011347,Circuitos Analógicos III,2
100619011047,Circuitos Analógicos III,1
100618021264,Circuitos Analógicos III,1
100618021281,Circuitos Analógicos III,1
100621021368,Circuitos de Corriente Alterna,1
100621021374,Circuitos de Corriente Alterna,1
100622011514,Circuitos de Corriente Alterna,1
100617020755,Circuitos de Corriente Alterna,2
100621021374,Circuitos Digitales,1
100621011428,Circuitos Electronicos ,1
100619021391,Circuitos Electronicos ,1
100621021378,Circuitos Electronicos ,1
100617021356,Circuitos Electronicos ,1
100621021368,Circuitos Electronicos ,1
100621021351,Circuitos Electronicos ,1
100621021385,Circuitos Electronicos ,1
100621011400,Circuitos Electronicos ,1
100621021374,Circuitos Electronicos ,1
100618021251,Circuitos Electronicos ,1
100621011431,Circuitos Electronicos ,1
100622011509,Circuitos Electronicos ,1
100622011484,Circuitos Electronicos ,1
100621011513,Circuitos Electronicos ,1
100622011482,Circuitos Electronicos ,1
100621021339,Circuitos Electronicos ,1
100621011403,Circuitos Electronicos ,1
100622011514,Circuitos Electronicos ,1
100621021376,Circuitos Electronicos ,1
100621021367,Circuitos Electronicos ,1
100620011834,Ecuaciones Diferenciales Ordinarias,2
100621021377,Ecuaciones Diferenciales Ordinarias,1
100621021347,Ecuaciones Diferenciales Ordinarias,1
100619011079,Ecuaciones Diferenciales Ordinarias,2
100616020791,Electiva  - Web Social,1
100613020435,Electiva- Aprendizaje Colaborativo Asistido Por Computador,1
100621021379,Electromagnetismo,2
100621021342,Electromagnetismo,1
100621021340,Electromagnetismo,2
100621021384,Electromagnetismo,1
100621021354,Electromagnetismo,1
100622011484,Electromagnetismo,1
100622011502,Electromagnetismo,1
100622011514,Electromagnetismo,1
100617011730,Énfasis II Análisis y Diseño de Redes de Comunicaciones Móviles,1
100616011390,Énfasis II Análisis y Diseño de Redes de Comunicaciones Móviles,1
100615011338,Énfasis II Análisis y Diseño de Redes de Comunicaciones Móviles,2
100618010459,Énfasis II Análisis y Diseño de Redes de Comunicaciones Móviles,1
100617021057,Énfasis II Análisis y Diseño de Redes de Comunicaciones Móviles,1
100617020549,Énfasis II Análisis y Diseño de Redes de Comunicaciones Móviles,2
100617011730,Énfasis IV Análisis de Tecnologías Emergentes en el Diseño de Redes Inalámbricas,1
100615011348,Énfasis IV Análisis de Tecnologías Emergentes en el Diseño de Redes Inalámbricas,2
100622021284,ETICA,1
100622021329,ETICA,1
100620011874,Informática III,1
100618021463,Informática III,1
100618021246,Informática III,2
100619011055,Informática III,1
100616010635,Informática III,2
100621011433,Informática III,1
100617021354,Informática III,1
100619011079,Informática III,2
100618021246,Introducción a las Redes de Telecomunicaciones,3
100616010635,Introducción a las Redes de Telecomunicaciones,2
100619011032,Introducción a las Redes de Telecomunicaciones,1
100617011878,Introducción a las Redes de Telecomunicaciones,1
100617020755,Introducción a las Redes de Telecomunicaciones,1
100623010419,Introducción a los Circuitos Electricos,1
100623010384,Introducción a los Circuitos Electricos,1
100622021282,Introducción a los Circuitos Electricos,2
100623010405,Introducción a los Circuitos Electricos,1
100623010410,Introducción a los Circuitos Electricos,1
100614011862,Introducción A Los Sistemas Telemáticos (Enf. I-Tm).,1
100615011348,Laboratorio I de Sistemas de Telecomunicaciones,1
100614011862,Laboratorio III de Electrónica,1
100618011605,Laboratorio IV de Electrónica,1
100617011023,Laboratorio IV de Electrónica,1
100616011396,Laboratorio IV de Electrónica,1
100622021325,Mecánica,1
100622021298,Mecánica,1
100622021295,Mecánica,1
100621021378,Mecánica,1
100622011461,Mecánica,1
100621021351,Mecánica,1
100622021282,Mecánica,1
100622021324,Mecánica,1
100622021383,Mecánica,1
100622021305,Mecánica,1
100622011482,Mecánica,1
100621021339,Mecánica,1
100622021291,Mecánica,1
100621021376,Mecánica,1
100622011473,Mecánica,1
100622021317,Mecánica,1
100619021371,Medios de Transmisión,1
100618011555,Medios de Transmisión,2
100618021460,Medios de Transmisión,1
100618010717,Medios de Transmisión,2
100617020753,Medios de Transmisión,1
100618010826,Medios de Transmisión,2
100619011085,Medios de Transmisión,1
100619011066,Metodología de la Investigación,1
100617020835,Metodología de la Investigación,1
100618010826,Metodología de la Investigación,1
100617020852,Probabilidad y Procesos Estocásticos,2
100619021371,Probabilidad y Procesos Estocásticos,2
100620011833,Probabilidad y Procesos Estocásticos,1
100619021373,Probabilidad y Procesos Estocásticos,2
100618021463,Probabilidad y Procesos Estocásticos,1
100619021396,Probabilidad y Procesos Estocásticos,3
100615011354,Probabilidad y Procesos Estocásticos,3
100619021391,Probabilidad y Procesos Estocásticos,1
100619011083,Probabilidad y Procesos Estocásticos,2
100618021286,Probabilidad y Procesos Estocásticos,3
100615020908,Probabilidad y Procesos Estocásticos,3
100620011869,Probabilidad y Procesos Estocásticos,1
100619011032,Probabilidad y Procesos Estocásticos,2
100618021282,Probabilidad y Procesos Estocásticos,2
100620011842,Probabilidad y Procesos Estocásticos,1
100619021384,Probabilidad y Procesos Estocásticos,2
100618011102,Probabilidad y Procesos Estocásticos,3
100619021370,Probabilidad y Procesos Estocásticos,1
100618021266,Probabilidad y Procesos Estocásticos,2
100618010717,Probabilidad y Procesos Estocásticos,3
100617020753,Probabilidad y Procesos Estocásticos,3
100619011058,Probabilidad y Procesos Estocásticos,1
100619021408,Probabilidad y Procesos Estocásticos,1
100619021391,Procesamiento Digital de Señales,1
100619011032,Procesamiento Digital de Señales,2
06092045,Procesamiento Digital de Señales,1
100621011419,Programación Orientada a Objetos,1
100622021295,Programación Orientada a Objetos,1
100621021378,Programación Orientada a Objetos,3
100622021324,Programación Orientada a Objetos,1
100622021281,Programación Orientada a Objetos,1
100622021315,Programación Orientada a Objetos,1
100622011507,Programación Orientada a Objetos,1
100622021319,Programación Orientada a Objetos,1
100622021287,Programación Orientada a Objetos,1
100622021329,Programación Orientada a Objetos,1
100622021289,Programación Orientada a Objetos,1
100622021311,Programación Orientada a Objetos,1
100622021317,Programación Orientada a Objetos,1
100617011730,Radiocomunicaciones,1
100621021379,Señales y sistemas ,1
100621021371,Señales y sistemas ,1
100621021362,Señales y sistemas ,1
100621021385,Señales y sistemas ,1
